HeadX, HeadY, HeadZ, ShoulderLeftX, ShoulderLeftY, ShoulderLeftZ, ShoulderRightX, ShoulderRightY, ShoulderRightZ, KneeLeftX, KneeLeftY, KneeLeftZ, KneeRightX, KneeRightY, KneeRightZ, ElbowLeftX, ElbowLeftY, ElbowLeftZ, ElbowRightX, ElbowRightY, ElbowRightZ, SpineX, SpineY, SpineZ, HandLeftX, HandLeftY, HandLeftZ, HandRightX, HandRightY, HandRightZ, FootLeftX, FootLeftY, FootLeftZ, FootRightX, FootRightY, FootRightZ
-0.05413242,0.8933854,1.860666,-0.2561128,0.6063609,1.77975,0.05949413,0.6061212,1.875223,-0.3049002,-0.2310159,1.570309,0.03165488,-0.2655163,1.632457,-0.3781332,0.3672875,1.771951,0.1756831,0.4064882,1.871012,-0.1113749,0.6800773,1.825679,-0.4843331,0.4450763,1.480737,0.4506396,0.5076442,1.750258,-0.1910991,-0.4532527,1.586625,0.02360351,-0.541603,1.547711
-0.05432178,0.8935559,1.860201,-0.2563312,0.6066518,1.776857,0.05964918,0.6057029,1.874599,-0.3051029,-0.2310969,1.56988,0.0317793,-0.2656635,1.632401,-0.3785446,0.3674643,1.77077,0.167998,0.4132887,1.88278,-0.1114153,0.6801414,1.825234,-0.4830894,0.4437905,1.478805,0.4494894,0.5068913,1.748138,-0.2291663,-0.4521357,1.577432,0.02405692,-0.5256179,1.550084
-0.05456753,0.8937733,1.859859,-0.2567629,0.6067134,1.775769,0.05982738,0.6053314,1.87392,-0.3051634,-0.2313402,1.56991,0.0319272,-0.26578,1.632263,-0.3785951,0.3674736,1.770876,0.1746471,0.4074163,1.871216,-0.111525,0.6802235,1.824991,-0.4827636,0.4433697,1.479105,0.4530049,0.5084362,1.748744,-0.1932438,-0.4539802,1.581154,0.02409593,-0.5208635,1.550533
-0.05478672,0.8940567,1.859486,-0.2567572,0.6067241,1.775782,0.05993465,0.6050512,1.873409,-0.3051463,-0.2313683,1.569921,0.03197757,-0.2656986,1.632084,-0.3786274,0.367476,1.770879,0.1669975,0.4157142,1.883174,-0.1117182,0.6805232,1.824589,-0.4826235,0.4437928,1.478746,0.4505827,0.5073517,1.747918,-0.191429,-0.453719,1.581427,0.02413182,-0.519611,1.550863
-0.05494729,0.8941611,1.859223,-0.2568289,0.6068804,1.774163,0.05891088,0.6065511,1.873251,-0.3052342,-0.2313762,1.569868,0.03204098,-0.2657011,1.63176,-0.3786686,0.367494,1.770885,0.1895057,0.4079722,1.860202,-0.1118656,0.680634,1.824318,-0.4830456,0.4441187,1.477561,0.4544667,0.510876,1.74782,-0.2310756,-0.4516447,1.575343,0.02413708,-0.5188207,1.551067
-0.05494708,0.8944276,1.858567,-0.2569911,0.6072118,1.773504,0.05909679,0.6064613,1.873109,-0.3052752,-0.2313239,1.569899,0.03216807,-0.2656134,1.63175,-0.3785893,0.3676381,1.770012,0.1695696,0.4188748,1.882452,-0.1119256,0.6807613,1.82408,-0.482958,0.4440429,1.47838,0.4533961,0.5096666,1.747367,-0.2305908,-0.5395508,1.589844,0.02416663,-0.5183672,1.551144
-0.05528668,0.8945816,1.858352,-0.257145,0.6074704,1.772992,0.05834174,0.607751,1.873102,-0.3054288,-0.2312712,1.569656,0.03224481,-0.2654492,1.631776,-0.3782803,0.3678243,1.771442,0.1775218,0.4093496,1.870303,-0.1120684,0.6809775,1.823839,-0.4831003,0.4459652,1.476373,0.4540629,0.5110083,1.748173,-0.2305692,-0.5393777,1.589844,0.003969917,-0.5264332,1.551453
-0.05561927,0.8947132,1.85799,-0.2571196,0.607591,1.772444,0.05776881,0.6085146,1.8729,-0.3056069,-0.2311377,1.569026,0.03217611,-0.2654388,1.631578,-0.3786037,0.3678484,1.770723,0.1702578,0.4163454,1.879026,-0.1121223,0.6811366,1.82365,-0.4823093,0.4439053,1.477612,0.4538356,0.5102009,1.747816,-0.1847562,-0.450191,1.587236,0.02413967,-0.525728,1.551996
-0.05568917,0.8947418,1.85783,-0.2571387,0.6075933,1.771815,0.05817824,0.6078819,1.872058,-0.3057233,-0.2313828,1.56913,0.03218054,-0.2655514,1.631285,-0.38205,0.3690381,1.760053,0.1882083,0.4079361,1.859979,-0.1122472,0.6813008,1.82335,-0.4831805,0.447905,1.470144,0.4561622,0.511894,1.747123,-0.2239996,-0.48744,1.585657,0.02430696,-0.5216374,1.552967
-0.05567908,0.8948291,1.857684,-0.2570126,0.6076086,1.772069,0.05769309,0.6086784,1.872068,-0.305977,-0.2313289,1.569167,0.03201125,-0.2655255,1.63087,-0.3827249,0.3697185,1.758081,0.1628022,0.4205714,1.88763,-0.1123113,0.6814084,1.823283,-0.4830327,0.449178,1.466306,0.4554757,0.5106257,1.747857,-0.2103268,-0.4525498,1.589699,0.02432081,-0.5201169,1.553119
-0.05567019,0.8948616,1.857646,-0.256881,0.6076213,1.772203,0.0583067,0.6079183,1.871327,-0.3060187,-0.2315493,1.569105,0.03204523,-0.2656272,1.63071,-0.3847164,0.3709203,1.750596,0.1775803,0.4059727,1.865695,-0.112314,0.6815506,1.822769,-0.4819228,0.4505412,1.458267,0.456258,0.5111837,1.746443,-0.2301025,-0.5366211,1.587891,0.02404533,-0.5290105,1.551682
-0.0555856,0.8949624,1.857505,-0.2566537,0.6077946,1.770802,0.05859454,0.607697,1.870904,-0.3060421,-0.2316214,1.569274,0.03189463,-0.2656313,1.630522,-0.3851564,0.3716978,1.748753,0.1678483,0.4169994,1.879311,-0.1122433,0.6816453,1.822498,-0.4804477,0.4528375,1.449697,0.4560639,0.5104434,1.747266,-0.1227809,-0.3923527,1.50249,0.02429008,-0.5212893,1.552973
-0.05537317,0.8950074,1.857496,-0.2565178,0.6077793,1.77101,0.05893177,0.6075293,1.870762,-0.3049037,-0.2320168,1.568359,0.03185959,-0.2656962,1.630567,-0.3927879,0.3802916,1.722809,0.1754783,0.4077614,1.868559,-0.1121663,0.6816839,1.822374,-0.4774564,0.4616955,1.420718,0.4564449,0.5111446,1.74869,-0.2297363,-0.5351563,1.584961,0.02431959,-0.5193007,1.553039
-0.05502168,0.8952835,1.857381,-0.2560558,0.6079146,1.76992,0.05927806,0.6075523,1.870981,-0.3038557,-0.2323854,1.568626,0.03184895,-0.2656256,1.630548,-0.3987162,0.3924062,1.696916,0.1686712,0.4154885,1.881581,-0.1120216,0.6818197,1.822303,-0.4766879,0.4715221,1.39844,0.4542519,0.5106353,1.749438,-0.2207031,-0.4677734,1.575195,0.002021421,-0.5304593,1.549095
-0.05469058,0.8953115,1.857417,-0.2557223,0.6078183,1.770135,0.05975011,0.6073241,1.87101,-0.3029203,-0.2327833,1.568593,0.03175181,-0.2657026,1.63047,-0.3991718,0.3968711,1.684524,0.1770785,0.4072216,1.869576,-0.1108646,0.6813589,1.822773,-0.4735497,0.4826357,1.377937,0.454926,0.5116423,1.749818,-0.1241995,-0.3961959,1.500406,0.001745258,-0.5329092,1.548264
-0.05426267,0.8955138,1.857595,-0.2553525,0.6076801,1.770339,0.06025609,0.6070899,1.871373,-0.2989193,-0.2341894,1.568936,0.03136145,-0.2656967,1.630046,-0.3951913,0.421012,1.675097,0.1702491,0.4146347,1.8817,-0.1100213,0.6811456,1.823245,-0.4696112,0.4954919,1.354997,0.4561907,0.513246,1.751795,-0.1240942,-0.3989455,1.502819,0.02425255,-0.537974,1.548055
-0.05353703,0.8958524,1.857998,-0.254587,0.6074514,1.770284,0.06091711,0.6067109,1.871882,-0.296676,-0.2351148,1.569727,0.03126596,-0.2657169,1.629724,-0.3877142,0.4422628,1.657601,0.1836808,0.4075937,1.869374,-0.1094754,0.681028,1.823555,-0.454056,0.5165764,1.308933,0.4572509,0.5141198,1.754153,-0.1236825,-0.3999338,1.505026,0.02415706,-0.539122,1.547699
-0.05257482,0.895918,1.858308,-0.2485535,0.6069245,1.762214,0.06012518,0.6081668,1.872783,-0.2954345,-0.2355594,1.570129,0.03103856,-0.2657058,1.629119,-0.3795951,0.4598647,1.639064,0.168307,0.4191653,1.888194,-0.1087739,0.6809832,1.823969,-0.4286605,0.5383202,1.276933,0.4582331,0.5140773,1.757121,-0.1221398,-0.3994431,1.507414,0.02409668,-0.5399576,1.547626
-0.05191935,0.8959028,1.858728,-0.2464662,0.6066083,1.758875,0.05949017,0.6093352,1.873428,-0.2946767,-0.236107,1.571075,0.030708,-0.265809,1.628521,-0.377283,0.4735414,1.580138,0.188615,0.4082189,1.869301,-0.1086802,0.6812714,1.824069,-0.4150469,0.5471359,1.263261,0.4591696,0.5156271,1.758243,-0.2056348,-0.4572815,1.581771,0.02398777,-0.5404817,1.547388
-0.05138711,0.8959482,1.859061,-0.2433037,0.6063599,1.754453,0.0591025,0.6099747,1.873837,-0.293814,-0.2365837,1.571981,0.0303769,-0.2658806,1.627763,-0.369665,0.4769489,1.555457,0.1688745,0.418078,1.890091,-0.1085813,0.6814215,1.824073,-0.3861468,0.5611135,1.245475,0.4584521,0.5137613,1.760121,-0.2142506,-0.4578748,1.584587,0.02390738,-0.5412023,1.547362
-0.0510303,0.8960278,1.859169,-0.2435466,0.6063699,1.756682,0.05878099,0.6105736,1.874242,-0.2936015,-0.2367084,1.572539,0.02987983,-0.265839,1.627061,-0.3644733,0.4754964,1.553081,0.1875951,0.407629,1.870689,-0.1081485,0.6813256,1.824323,-0.3727041,0.5660813,1.238156,0.4605334,0.5144072,1.76138,-0.1964355,-0.4575761,1.588234,0.02383378,-0.5414196,1.547382
-0.0507618,0.8962211,1.85926,-0.2435685,0.6063439,1.757621,0.05856575,0.6109858,1.87454,-0.2930912,-0.2368301,1.5721,0.02982608,-0.2658001,1.626855,-0.3594319,0.4718238,1.552861,0.1671049,0.4177421,1.89233,-0.1077822,0.6812961,1.824582,-0.3605958,0.5733458,1.233858,0.4583348,0.5118966,1.761806,-0.2297363,-0.5332031,1.587891,0.002246771,-0.5380912,1.547168
-0.05029656,0.8962845,1.859517,-0.2434068,0.6062503,1.758141,0.05841868,0.6112946,1.874827,-0.2930658,-0.2368849,1.572523,0.02968565,-0.265803,1.626481,-0.352443,0.4698827,1.550786,0.1890742,0.4047785,1.870499,-0.1074497,0.6812503,1.824815,-0.3415537,0.5804996,1.225685,0.4602744,0.5126536,1.764677,-0.2297363,-0.5331178,1.587933,0.02312782,-0.5420418,1.548013
-0.04971397,0.8961608,1.859504,-0.2415005,0.6058164,1.755978,0.05833721,0.6115553,1.875012,-0.2929583,-0.236944,1.572588,0.0295945,-0.2658218,1.625908,-0.3472824,0.4679514,1.551148,0.1705184,0.4162015,1.892006,-0.1071353,0.6811331,1.824923,-0.3259031,0.5828151,1.222078,0.4600499,0.510596,1.765458,-0.2327232,-0.53575,1.533335,0.0231784,-0.5426569,1.548205
-0.04903631,0.8961886,1.859488,-0.2348305,0.604912,1.746095,0.05832313,0.6117492,1.875255,-0.2927777,-0.2369225,1.57272,0.02958157,-0.2658076,1.625513,-0.3416065,0.4672503,1.550105,0.1693406,0.4168532,1.893981,-0.1066605,0.6810679,1.825042,-0.3157777,0.5863727,1.219527,0.4602603,0.510641,1.768459,-0.2297363,-0.5336914,1.586914,0.02325865,-0.5430762,1.548256
-0.04839216,0.8960114,1.85948,-0.234816,0.60489,1.746233,0.06071987,0.6104202,1.87642,-0.2923149,-0.2369739,1.572912,0.02967426,-0.2657699,1.625126,-0.3374588,0.4673853,1.549879,0.168658,0.417393,1.89497,-0.1062396,0.6809367,1.825137,-0.3109085,0.587694,1.217578,0.4607443,0.5100331,1.768052,-0.1997467,-0.4539147,1.585938,0.02334855,-0.543429,1.548156
-0.04798535,0.8959509,1.859657,-0.232437,0.604777,1.74338,0.06256858,0.6089424,1.877237,-0.2921038,-0.2370923,1.573118,0.02974544,-0.2660012,1.624593,-0.3326346,0.4960735,1.507743,0.1685441,0.4177333,1.896314,-0.1058475,0.6808423,1.825229,-0.3076663,0.5884607,1.216476,0.4610631,0.5096983,1.77003,-0.1997648,-0.4538009,1.585923,0.02346667,-0.5434173,1.548035
-0.04789679,0.8960921,1.859412,-0.2326829,0.6047705,1.743984,0.06447668,0.6071777,1.877902,-0.2913141,-0.2373443,1.573029,0.02982761,-0.266161,1.624611,-0.3316671,0.495376,1.506715,0.1685942,0.4178455,1.896985,-0.1054811,0.6805722,1.825265,-0.2943869,0.587469,1.215223,0.4621748,0.5091306,1.771635,-0.1995514,-0.453529,1.58628,0.0234772,-0.543516,1.547939
-0.04821569,0.8961564,1.859082,-0.2328636,0.6047376,1.744549,0.06515256,0.6065849,1.878072,-0.2909108,-0.2374355,1.573062,0.02999901,-0.2663418,1.625,-0.330395,0.4944488,1.50559,0.1687917,0.4179665,1.897999,-0.105217,0.6802448,1.825279,-0.2917799,0.5876349,1.214287,0.4627632,0.5086699,1.772453,-0.1988917,-0.4530725,1.586653,0.02348583,-0.5435283,1.547899
-0.04933036,0.8965199,1.858214,-0.2330412,0.6047357,1.745008,0.06397366,0.6076847,1.877906,-0.2898514,-0.2377086,1.572737,0.03013772,-0.2663658,1.625099,-0.3292907,0.493328,1.504263,0.1686794,0.417833,1.898534,-0.1050212,0.6797199,1.825212,-0.2880008,0.5876997,1.213823,0.463092,0.5077304,1.772479,-0.2019656,-0.4527736,1.586371,0.02350536,-0.5436857,1.547749
-0.05248522,0.8968842,1.85775,-0.2324157,0.6045384,1.744043,0.0632974,0.6084958,1.87815,-0.2896783,-0.2372512,1.572706,0.02981838,-0.2661321,1.624903,-0.3280427,0.4929658,1.504689,0.1686222,0.4176377,1.899965,-0.1047366,0.6787574,1.825373,-0.2812985,0.5887522,1.217321,0.4642646,0.5050413,1.772837,-0.2170283,-0.4513176,1.581058,0.02352624,-0.5437014,1.547816
-0.05491556,0.8973113,1.856995,-0.2327916,0.6045599,1.74486,0.06290993,0.6089604,1.878199,-0.2892461,-0.2371227,1.572771,0.0302864,-0.2657825,1.6253,-0.3203869,0.4926062,1.524578,0.1686951,0.4174902,1.900704,-0.1044457,0.6780453,1.825486,-0.279397,0.5904461,1.218658,0.4653766,0.5022898,1.770095,-0.2190154,-0.4606255,1.578687,0.0235786,-0.5436071,1.547787
-0.05634797,0.8976071,1.856628,-0.2331332,0.604481,1.745597,0.06253268,0.6094669,1.878243,-0.288704,-0.2373018,1.572947,0.03028731,-0.2657473,1.625314,-0.3198973,0.4913189,1.516745,0.1686502,0.4172959,1.901114,-0.1042894,0.6774216,1.825509,-0.2789426,0.5908294,1.218342,0.4649686,0.5009515,1.768224,-0.2191994,-0.4615528,1.578473,0.02361761,-0.5435598,1.547727
-0.05683892,0.8977724,1.856745,-0.2332847,0.6045048,1.746227,0.06233494,0.609736,1.878312,-0.2884797,-0.2373552,1.573204,0.03044998,-0.265701,1.62546,-0.3196457,0.4912867,1.515757,0.1687464,0.417157,1.901613,-0.1041079,0.6770489,1.825715,-0.2789162,0.5909209,1.219587,0.4664977,0.5010457,1.767554,-0.2190936,-0.4607446,1.578681,0.02363836,-0.543596,1.547706
-0.05718036,0.8978112,1.856751,-0.2334386,0.6045704,1.746646,0.06217518,0.6099893,1.878372,-0.2882662,-0.2374149,1.573669,0.03067277,-0.2656468,1.625523,-0.3195754,0.4912259,1.514798,0.1687448,0.4170145,1.90177,-0.1039362,0.6767574,1.825803,-0.2797029,0.5904218,1.218646,0.465864,0.4999142,1.764986,-0.1786579,-0.4480506,1.591291,0.02366876,-0.5436308,1.547674
-0.05743171,0.8978214,1.856905,-0.2335494,0.6045565,1.747152,0.0621134,0.6100399,1.878382,-0.287885,-0.2375042,1.574241,0.03093077,-0.2656378,1.625748,-0.3196002,0.491174,1.514474,0.1689533,0.4166109,1.902114,-0.1037992,0.6765036,1.826012,-0.2804286,0.5903284,1.22175,0.4667206,0.4998199,1.764667,-0.2191162,-0.4599609,1.580078,0.02367015,-0.5436208,1.547673
-0.05759425,0.8978103,1.857112,-0.233601,0.6046247,1.747752,0.06202442,0.6101439,1.87842,-0.2876284,-0.2376128,1.574721,0.03124455,-0.265607,1.625944,-0.3196209,0.4911403,1.514406,0.1690703,0.4164434,1.902339,-0.1036738,0.6763322,1.826175,-0.2812571,0.5895421,1.221731,0.4672117,0.4992281,1.763258,-0.2191914,-0.460387,1.579777,0.02368436,-0.5436335,1.547642
-0.05796758,0.8979864,1.857935,-0.2336186,0.6046028,1.748323,0.06195188,0.6102397,1.878479,-0.2873642,-0.2377191,1.575086,0.03164319,-0.2655692,1.626451,-0.3197552,0.4910351,1.514659,0.1691824,0.416223,1.902554,-0.1035689,0.6761506,1.826453,-0.2809334,0.589756,1.223932,0.4663774,0.4994981,1.763177,-0.2187887,-0.4570199,1.579345,0.02372861,-0.5436469,1.54754
-0.05801368,0.8979622,1.858161,-0.2336452,0.6045119,1.748787,0.06191649,0.6103358,1.878532,-0.2871035,-0.2380042,1.575664,0.03220743,-0.2655753,1.626722,-0.3199308,0.4906634,1.514482,0.1693296,0.4159328,1.902677,-0.1033539,0.6759041,1.826738,-0.2831742,0.5906586,1.228117,0.4675941,0.4986563,1.762167,-0.2187175,-0.4566153,1.579233,0.02379086,-0.5437031,1.547297
-0.05810459,0.8977997,1.8588,-0.233719,0.6043499,1.749475,0.06189307,0.610383,1.878551,-0.2869456,-0.238151,1.576435,0.03245778,-0.2656329,1.626652,-0.3207332,0.4899082,1.514663,0.1698946,0.4154913,1.902606,-0.1030776,0.6756495,1.827169,-0.2913598,0.5920033,1.236103,0.4671563,0.4982859,1.762346,-0.2186996,-0.4566322,1.579254,0.02382961,-0.5439439,1.547148
-0.05814813,0.8978743,1.860198,-0.2337552,0.6041679,1.750233,0.06656212,0.606922,1.879762,-0.2863036,-0.2384864,1.577085,0.03361152,-0.2657107,1.626742,-0.3225124,0.4886168,1.515749,0.1704253,0.415052,1.90266,-0.1026831,0.675398,1.827775,-0.298005,0.5906656,1.242082,0.4688681,0.4986362,1.76283,-0.2186784,-0.4566067,1.579219,0.02387989,-0.5441027,1.547031
-0.05786531,0.8978546,1.861202,-0.2338465,0.6042718,1.751298,0.06599275,0.6079603,1.879806,-0.2865306,-0.2381198,1.576609,0.03418915,-0.2657001,1.626477,-0.3307052,0.4849792,1.523842,0.1709544,0.4145801,1.902348,-0.1020776,0.6752135,1.828277,-0.3187342,0.5897774,1.260244,0.4717892,0.4988164,1.762948,-0.218787,-0.4584411,1.578818,0.02392697,-0.5443017,1.546769
-0.05669341,0.8980085,1.861757,-0.2342104,0.6045333,1.753201,0.06586839,0.6086318,1.879892,-0.2855654,-0.2380378,1.576126,0.03465465,-0.2657944,1.625415,-0.361562,0.46608,1.582271,0.1723068,0.4137058,1.901948,-0.1012484,0.6752153,1.828933,-0.3645568,0.5868783,1.296667,0.4717102,0.4997723,1.764396,-0.2186883,-0.4586723,1.578768,0.02385951,-0.549538,1.545323
-0.05526648,0.8980647,1.862089,-0.2336742,0.6045638,1.754288,0.06584778,0.6089641,1.879906,-0.2850705,-0.2379473,1.576054,0.03598597,-0.2658477,1.625335,-0.3630977,0.4646578,1.588771,0.1740461,0.4128686,1.901393,-0.09969448,0.6750141,1.830012,-0.3821185,0.5834598,1.311129,0.4721181,0.5004192,1.764671,-0.2185751,-0.4594484,1.578119,0.02392786,-0.5509936,1.544965
-0.05368746,0.8981534,1.862746,-0.2335491,0.6045074,1.755535,0.06586071,0.609246,1.879883,-0.2832448,-0.238296,1.575164,0.03583599,-0.2662005,1.624885,-0.3674529,0.4583606,1.616443,0.1749382,0.4125762,1.90122,-0.09835219,0.6752484,1.830815,-0.4026061,0.5822741,1.325693,0.4729443,0.5008006,1.765676,-0.2186176,-0.4623602,1.577646,0.02395198,-0.5517278,1.544611
-0.0505861,0.8981967,1.863236,-0.2333671,0.6043655,1.757027,0.07364804,0.6055114,1.881206,-0.2809706,-0.2389047,1.574363,0.0361936,-0.2668399,1.625249,-0.3757878,0.4438442,1.630654,0.207085,0.3909372,1.865588,-0.09719726,0.6756408,1.831581,-0.4480176,0.5795395,1.357887,0.4744939,0.5047001,1.768561,-0.2185754,-0.4630605,1.577587,0.02397116,-0.5524092,1.54431
-0.04799999,0.8981171,1.863471,-0.2328958,0.6042354,1.758733,0.07656716,0.6044419,1.881672,-0.2796632,-0.2392049,1.573723,0.03655026,-0.2672066,1.625668,-0.3810871,0.437432,1.639084,0.1780734,0.4149645,1.900114,-0.09638249,0.6760623,1.832089,-0.4699056,0.5757123,1.375994,0.4710155,0.5026245,1.769907,-0.2185865,-0.4652989,1.577701,0.02415226,-0.5529972,1.54391
-0.04540719,0.8978341,1.863443,-0.232975,0.6041394,1.760131,0.07820369,0.6042951,1.882495,-0.2794222,-0.2388024,1.572414,0.03605966,-0.2674981,1.625139,-0.399731,0.4135621,1.68056,0.1782492,0.4146593,1.899945,-0.0957902,0.6764876,1.832234,-0.5087334,0.5633711,1.42124,0.4703029,0.5046343,1.773133,-0.2185482,-0.4655949,1.577486,0.02417317,-0.5533423,1.543662
-0.04285474,0.8964623,1.863102,-0.2340731,0.6044863,1.761349,0.07863434,0.6041312,1.882756,-0.2785957,-0.2387456,1.571661,0.03662813,-0.2674737,1.6252,-0.4014387,0.3921797,1.725161,0.1784296,0.4143178,1.899964,-0.09533809,0.6771978,1.832302,-0.5209734,0.5379789,1.479878,0.4652469,0.5060748,1.779303,-0.2184666,-0.4658867,1.577381,0.0242017,-0.5535592,1.543559
-0.04151901,0.8958626,1.863585,-0.2350983,0.6047946,1.762368,0.07851979,0.6032549,1.882089,-0.2802333,-0.2377848,1.570914,0.03671468,-0.2675875,1.625287,-0.3955351,0.3818352,1.756339,0.1784812,0.4138605,1.900179,-0.09514011,0.6776143,1.832262,-0.5310342,0.5176384,1.528487,0.4626278,0.5079701,1.786243,-0.2183119,-0.4655412,1.577178,0.02417037,-0.553978,1.543309
-0.04117589,0.8955885,1.863932,-0.2361411,0.6048762,1.76337,0.07786076,0.6023429,1.881296,-0.283388,-0.2366829,1.570302,0.03649944,-0.2677475,1.624963,-0.3803622,0.3783752,1.80508,0.1777873,0.4134926,1.901075,-0.09522978,0.6778118,1.832226,-0.5358956,0.5044321,1.563338,0.4606692,0.5099119,1.793726,-0.218286,-0.4664987,1.576588,0.02422214,-0.5516639,1.542805
-0.04131111,0.8950545,1.864048,-0.2371865,0.6048577,1.764369,0.076106,0.6003273,1.878936,-0.286107,-0.2358234,1.569117,0.03676109,-0.2679203,1.624962,-0.356419,0.3802966,1.850669,0.1771871,0.4132862,1.901744,-0.09585378,0.6779675,1.832052,-0.5328878,0.486812,1.594286,0.4567881,0.5092615,1.79942,-0.2181327,-0.4661447,1.575935,0.07363509,-0.4816084,1.493572
-0.04237124,0.8941255,1.864213,-0.2385757,0.6046389,1.765715,0.06876958,0.6046289,1.877213,-0.2885227,-0.2346819,1.568018,0.03713444,-0.2673624,1.62486,-0.3847741,0.4117058,1.81739,0.1764756,0.4132741,1.902496,-0.09662707,0.6778713,1.832007,-0.5478212,0.5014363,1.588127,0.4577371,0.508969,1.804278,-0.2181224,-0.4663793,1.575605,0.07269555,-0.4809301,1.493145
-0.04343633,0.8939342,1.864867,-0.2410095,0.6039604,1.770235,0.06870785,0.6041263,1.87702,-0.290163,-0.233787,1.566766,0.03720002,-0.2671364,1.624583,-0.3849153,0.4114958,1.817394,0.1755597,0.4136661,1.903386,-0.09742495,0.6777723,1.832287,-0.548539,0.500006,1.590805,0.4591458,0.5097073,1.805338,-0.2181169,-0.4664398,1.575481,0.07090309,-0.4808807,1.49259
-0.04544581,0.8933524,1.865604,-0.2434139,0.6032215,1.773978,0.06832627,0.6038881,1.876749,-0.291989,-0.2333865,1.567182,0.03739747,-0.2671035,1.624612,-0.3848006,0.4112014,1.817234,0.1744731,0.4140119,1.904341,-0.09924849,0.677782,1.832515,-0.549361,0.5005363,1.58983,0.4580132,0.5085861,1.805416,-0.2181617,-0.466792,1.575627,0.06918532,-0.480001,1.491702
-0.04697596,0.8928225,1.865941,-0.2434899,0.6032444,1.773928,0.06480262,0.6064948,1.876447,-0.2941594,-0.2326578,1.568266,0.03773514,-0.2668171,1.624259,-0.3849495,0.4108059,1.816962,0.1738975,0.4140866,1.904419,-0.1001994,0.6776274,1.83278,-0.5317419,0.4767619,1.607306,0.4584913,0.5090892,1.803632,-0.2180114,-0.4659088,1.5757,0.06909391,-0.479945,1.492117
-0.04829881,0.8927426,1.866614,-0.2436635,0.6033046,1.773888,0.06457308,0.6048994,1.875891,-0.2967686,-0.2323363,1.570123,0.03812023,-0.2668939,1.624646,-0.3850985,0.4105631,1.816103,0.1726572,0.4141867,1.905008,-0.1013609,0.6775544,1.833336,-0.5311238,0.4771561,1.605547,0.456692,0.5079715,1.804499,-0.2179834,-0.4656741,1.575889,0.06877206,-0.4796257,1.492069
-0.04937448,0.8927564,1.867378,-0.2438196,0.6033302,1.773825,0.06429698,0.6040687,1.875554,-0.2988819,-0.2321125,1.571831,0.03822923,-0.2669705,1.624829,-0.3855364,0.4102132,1.815348,0.1715182,0.4139791,1.905838,-0.1022986,0.6773732,1.833905,-0.5305925,0.4766699,1.605395,0.457782,0.5082008,1.805605,-0.2179582,-0.4649591,1.575805,0.06860621,-0.4792305,1.492014
-0.05028132,0.8928014,1.868455,-0.2439623,0.6033804,1.773796,0.06419857,0.6035817,1.875735,-0.3002292,-0.2320497,1.572423,0.03828987,-0.2670285,1.625257,-0.3859684,0.4101193,1.814587,0.1710571,0.413975,1.906309,-0.1033489,0.6773539,1.834433,-0.5308389,0.4761602,1.607576,0.4561698,0.5070605,1.807963,-0.1188367,-0.3990915,1.507396,0.06864932,-0.478894,1.49221
-0.05100448,0.8923748,1.869285,-0.2442003,0.6034576,1.773828,0.06400517,0.6030951,1.8757,-0.3009603,-0.2322968,1.573105,0.03824155,-0.2671686,1.62603,-0.3860575,0.410278,1.814451,0.170573,0.4139995,1.906719,-0.1043794,0.6771916,1.835002,-0.5320767,0.4777511,1.608508,0.456698,0.5077412,1.809511,-0.1189726,-0.3994592,1.508033,0.06878152,-0.4778126,1.493083
-0.05225389,0.8922701,1.870066,-0.2463039,0.6031958,1.776741,0.06390649,0.6027923,1.875755,-0.3012565,-0.2323884,1.573483,0.03838639,-0.2670451,1.626074,-0.3860793,0.4104483,1.814116,0.1701954,0.4139391,1.907179,-0.1049535,0.6770805,1.835156,-0.5313665,0.4766978,1.608608,0.4573434,0.5083603,1.809599,-0.1194384,-0.4000039,1.508068,0.06758699,-0.477798,1.493137
-0.05260712,0.8921099,1.870294,-0.2463649,0.6032472,1.77655,0.06381702,0.6026055,1.875946,-0.3019238,-0.2322791,1.57387,0.03851134,-0.2671117,1.626016,-0.3867246,0.4102048,1.813323,0.1693584,0.4139388,1.907876,-0.1054279,0.6769139,1.835383,-0.5316296,0.4769988,1.609156,0.4573463,0.5081506,1.809938,-0.1191692,-0.3997449,1.50895,0.06766454,-0.4778289,1.493577
-0.05320893,0.8921611,1.870807,-0.248155,0.6033005,1.778709,0.06360418,0.6022239,1.876438,-0.3022818,-0.2323616,1.574396,0.03863888,-0.2670785,1.626332,-0.3869653,0.4103573,1.81309,0.1690161,0.4139862,1.908167,-0.106258,0.6767985,1.835888,-0.5317686,0.4772484,1.608907,0.4569991,0.5081118,1.808998,-0.1194672,-0.3998627,1.508961,0.06696013,-0.4776753,1.493711
-0.05436683,0.8922577,1.871377,-0.2480555,0.6033967,1.778201,0.06348227,0.6021932,1.876631,-0.3027837,-0.2323025,1.574754,0.03864123,-0.267146,1.627004,-0.3872659,0.4104259,1.812618,0.1689804,0.4139551,1.908165,-0.1067095,0.676707,1.836127,-0.5308835,0.4759269,1.607673,0.4575368,0.5073416,1.808496,-0.1193553,-0.3993057,1.50902,0.0671888,-0.4770944,1.493641
